osmid,y,x,street_count,highway,ref,geometry
7152666999,40.4132411,-80.0106834,1,,,POINT (-80.0106834 40.4132411)
7152702730,40.4238479,-80.0026489,3,,,POINT (-80.0026489 40.4238479)
7152702735,40.4238776,-80.0029309,3,,,POINT (-80.0029309 40.4238776)
7153036954,40.4066426,-80.0292784,1,,,POINT (-80.0292784 40.4066426)
7157460707,40.4411844,-79.9636355,3,,,POINT (-79.9636355 40.4411844)
7157460711,40.4398071,-79.9623274,3,,,POINT (-79.96232740000001 40.4398071)
7161430318,40.4060291,-79.8908305,3,,,POINT (-79.89083050000001 40.4060291)
7161430319,40.4060591,-79.890778,3,,,POINT (-79.890778 40.4060591)
7161430323,40.4062397,-79.8904078,3,,,POINT (-79.89040780000001 40.4062397)
7161430330,40.4056393,-79.8905035,1,,,POINT (-79.89050349999999 40.4056393)
7161430376,40.4046939,-79.8907404,3,,,POINT (-79.8907404 40.4046939)
7161612213,40.4065946,-79.8939715,1,,,POINT (-79.89397150000001 40.4065946)
7161612214,40.4046847,-79.8910875,3,,,POINT (-79.8910875 40.4046847)
7161612220,40.4051601,-79.8930866,1,,,POINT (-79.8930866 40.4051601)
7161612337,40.4053121,-79.8968426,4,,,POINT (-79.8968426 40.4053121)
7161612338,40.4051968,-79.89652,3,,,POINT (-79.89652 40.4051968)
7161612343,40.4014317,-79.8977539,3,,,POINT (-79.8977539 40.4014317)
7161612346,40.401647,-79.8979191,1,,,POINT (-79.8979191 40.401647)
7162321254,40.4611639,-79.9061972,3,,,POINT (-79.90619719999999 40.4611639)
7162321255,40.4613364,-79.9065948,3,,,POINT (-79.90659479999999 40.4613364)
7162321257,40.4616107,-79.9064065,1,,,POINT (-79.9064065 40.4616107)
7162321259,40.4609225,-79.9069286,1,,,POINT (-79.9069286 40.4609225)
7162321260,40.4610641,-79.906822,3,,,POINT (-79.90682200000001 40.4610641)
7162321261,40.4608832,-79.9064045,3,,,POINT (-79.90640449999999 40.4608832)
7162459533,40.4949903,-79.903215,3,,,POINT (-79.903215 40.4949903)
7162459542,40.4949128,-79.9040258,1,,,POINT (-79.9040258 40.4949128)
7165208216,40.4221064,-80.0245829,3,,,POINT (-80.0245829 40.4221064)
7165208226,40.4221025,-80.0238894,1,,,POINT (-80.0238894 40.4221025)
7165208228,40.4222014,-80.0243472,3,,,POINT (-80.02434719999999 40.4222014)
7165208232,40.4224416,-80.0242285,3,,,POINT (-80.02422850000001 40.4224416)
7165208237,40.4223016,-80.0239988,3,,,POINT (-80.0239988 40.4223016)
7165208238,40.4222103,-80.0240903,3,,,POINT (-80.0240903 40.4222103)
7165305321,40.464364,-79.9173194,3,,,POINT (-79.9173194 40.464364)
7165305327,40.4646825,-79.9176833,3,,,POINT (-79.91768329999999 40.4646825)
7166602584,40.4831695,-79.9456957,3,,,POINT (-79.9456957 40.4831695)
7166614887,40.4834751,-79.9460428,1,,,POINT (-79.9460428 40.4834751)
7166646662,40.4441721,-79.9870175,3,,,POINT (-79.98701749999999 40.4441721)
7166646663,40.4441104,-79.9871095,3,,,POINT (-79.9871095 40.4441104)
7166646664,40.4439036,-79.9869442,3,,,POINT (-79.9869442 40.4439036)
7166646665,40.4439397,-79.9868462,3,,,POINT (-79.9868462 40.4439397)
7166646670,40.4440579,-79.9876574,1,,,POINT (-79.9876574 40.4440579)
7166646674,40.4436358,-79.9872951,1,,,POINT (-79.9872951 40.4436358)
7168377857,40.4931803,-79.9648537,3,,,POINT (-79.96485370000001 40.4931803)
7168377863,40.4925448,-79.9649205,1,,,POINT (-79.96492050000001 40.4925448)
7168377866,40.4939613,-79.9656669,1,,,POINT (-79.9656669 40.4939613)
7168540293,40.4653062,-79.9295737,3,,,POINT (-79.92957370000001 40.4653062)
7168540297,40.4656101,-79.9300251,1,,,POINT (-79.93002509999999 40.4656101)
7168541487,40.471048,-79.9410276,1,,,POINT (-79.9410276 40.471048)
7168541490,40.471541,-79.9407811,3,,,POINT (-79.9407811 40.471541)
7169215392,40.4529093,-79.9845596,3,,,POINT (-79.9845596 40.4529093)
7169215399,40.4501137,-79.9886162,1,,,POINT (-79.9886162 40.4501137)
7169215405,40.4527537,-79.9843801,3,,,POINT (-79.9843801 40.4527537)
7169215408,40.4495398,-79.9880834,4,,,POINT (-79.98808339999999 40.4495398)
7170738949,40.4210994,-80.002348,3,,,POINT (-80.002348 40.4210994)
7170738950,40.4215141,-80.0033671,3,,,POINT (-80.00336710000001 40.4215141)
7170738952,40.4215639,-80.003351,4,,,POINT (-80.00335099999999 40.4215639)
7170738954,40.4216998,-80.0032763,1,,,POINT (-80.0032763 40.4216998)
7170738955,40.4212068,-80.0026509,3,,,POINT (-80.00265090000001 40.4212068)
7170738957,40.4212437,-80.002613,4,,,POINT (-80.002613 40.4212437)
7170738959,40.4213757,-80.0025603,3,,,POINT (-80.0025603 40.4213757)
7170738969,40.4222427,-80.003862,4,crossing,,POINT (-80.003862 40.4222427)
7170738971,40.4222956,-80.0037974,4,crossing,,POINT (-80.0037974 40.4222956)
7170738972,40.4222942,-80.0037412,1,,,POINT (-80.00374119999999 40.4222942)
7170738973,40.4212704,-80.0061402,1,,,POINT (-80.0061402 40.4212704)
7170750385,40.4185478,-80.0104714,3,,,POINT (-80.0104714 40.4185478)
7170750389,40.4188769,-80.0102652,1,,,POINT (-80.01026520000001 40.4188769)
7171107378,40.4906333,-80.0140156,3,,,POINT (-80.01401559999999 40.4906333)
7171107379,40.4912088,-80.0139324,1,,,POINT (-80.0139324 40.4912088)
7171121193,40.4115239,-79.9876851,3,,,POINT (-79.98768509999999 40.4115239)
7171121194,40.4115459,-79.9871737,1,,,POINT (-79.9871737 40.4115459)
7171336865,40.4611595,-80.0078848,1,,,POINT (-80.0078848 40.4611595)
7171723624,40.4197053,-79.9285473,3,,,POINT (-79.92854730000001 40.4197053)
7171723631,40.4196775,-79.9280948,3,,,POINT (-79.9280948 40.4196775)
7172930391,40.4425451,-79.9557495,4,,,POINT (-79.9557495 40.4425451)
7172930409,40.4427647,-79.9535471,3,,,POINT (-79.95354709999999 40.4427647)
7172930411,40.4426395,-79.9534936,3,,,POINT (-79.9534936 40.4426395)
7172930412,40.4420849,-79.9550662,1,,,POINT (-79.9550662 40.4420849)
7172930413,40.4418378,-79.9548763,1,,,POINT (-79.9548763 40.4418378)
7172930424,40.4411242,-79.9555815,4,,,POINT (-79.95558149999999 40.4411242)
7172930437,40.4402353,-79.9544017,3,,,POINT (-79.95440170000001 40.4402353)
7172930442,40.4401782,-79.9543749,3,,,POINT (-79.9543749 40.4401782)
7172930444,40.440217,-79.9544875,3,,,POINT (-79.9544875 40.440217)
7172930447,40.4400391,-79.955066,3,,,POINT (-79.955066 40.4400391)
7172930449,40.4403262,-79.9547611,3,,,POINT (-79.9547611 40.4403262)
7172930451,40.440464,-79.9547625,3,,,POINT (-79.9547625 40.440464)
7172930452,40.4405742,-79.9548174,3,,,POINT (-79.9548174 40.4405742)
7172930453,40.4406834,-79.9549623,4,,,POINT (-79.95496230000001 40.4406834)
7172930454,40.4408345,-79.9552292,3,,,POINT (-79.95522920000001 40.4408345)
7172930456,40.4409294,-79.9554572,3,,,POINT (-79.9554572 40.4409294)
7172930457,40.4409233,-79.9556033,3,,,POINT (-79.95560330000001 40.4409233)
7172930458,40.4407102,-79.9559021,3,,,POINT (-79.9559021 40.4407102)
7174098476,40.456425,-80.0240828,3,,,POINT (-80.0240828 40.456425)
7174098477,40.4559573,-80.0239245,3,,,POINT (-80.02392450000001 40.4559573)
7174119414,40.4534923,-79.9331486,3,,,POINT (-79.9331486 40.4534923)
7174119417,40.4532828,-79.933381,1,,,POINT (-79.933381 40.4532828)
7174199654,40.4684488,-79.9931049,3,,,POINT (-79.99310490000001 40.4684488)
7174199662,40.4686142,-79.993468,3,,,POINT (-79.99346799999999 40.4686142)
7174242201,40.4751293,-79.9586197,3,,,POINT (-79.9586197 40.4751293)
7174242203,40.4750932,-79.9595719,3,,,POINT (-79.9595719 40.4750932)
7174456484,40.4155907,-79.9981379,3,,,POINT (-79.9981379 40.4155907)
7174463893,40.4154136,-79.9985446,1,,,POINT (-79.9985446 40.4154136)
7174497831,40.413255,-79.9401735,1,,,POINT (-79.9401735 40.413255)
7180486484,40.4253246,-79.9609669,1,,,POINT (-79.9609669 40.4253246)
7180612437,40.4944063,-79.9141072,3,,,POINT (-79.9141072 40.4944063)
7181537328,40.420421,-79.9923395,3,,,POINT (-79.9923395 40.420421)
7181537329,40.4201664,-79.9923257,1,,,POINT (-79.99232569999999 40.4201664)
7183505618,40.4341019,-79.9671192,3,,,POINT (-79.9671192 40.4341019)
7183505625,40.4340197,-79.966797,3,,,POINT (-79.966797 40.4340197)
7183505626,40.4341962,-79.9676878,3,,,POINT (-79.96768779999999 40.4341962)
7183505627,40.4340034,-79.967756,4,,,POINT (-79.96775599999999 40.4340034)
7183505628,40.4338957,-79.9678044,1,,,POINT (-79.96780440000001 40.4338957)
7183506405,40.4192849,-79.8950873,1,,,POINT (-79.8950873 40.4192849)
7183506417,40.4200261,-79.8951999,3,,,POINT (-79.89519989999999 40.4200261)
7183512722,40.4147775,-79.9849784,3,,,POINT (-79.9849784 40.4147775)
7183512723,40.4150077,-79.9849675,1,,,POINT (-79.9849675 40.4150077)
7183512724,40.4147883,-79.9846689,1,,,POINT (-79.9846689 40.4147883)
7184231017,40.3915131,-80.0280791,3,,,POINT (-80.0280791 40.3915131)
7184319950,40.4563397,-79.9810508,1,,,POINT (-79.98105080000001 40.4563397)
7184319951,40.4559287,-79.9805693,3,,,POINT (-79.9805693 40.4559287)
7184319952,40.4560349,-79.9806937,4,,,POINT (-79.9806937 40.4560349)
7184319953,40.4562851,-79.9819625,1,,,POINT (-79.98196249999999 40.4562851)
7184319954,40.4555593,-79.9810935,3,,,POINT (-79.9810935 40.4555593)
7184588301,40.4164427,-79.9495415,3,,,POINT (-79.9495415 40.4164427)
7184588305,40.4169087,-79.9497935,3,,,POINT (-79.9497935 40.4169087)
7184588306,40.416348,-79.9492185,3,,,POINT (-79.9492185 40.416348)
7184588312,40.4163101,-79.9499663,3,,,POINT (-79.9499663 40.4163101)
7184588313,40.4167826,-79.9502125,4,,,POINT (-79.95021250000001 40.4167826)
7184588314,40.4173997,-79.9502935,3,,,POINT (-79.9502935 40.4173997)
7184588315,40.4163746,-79.9497597,3,,,POINT (-79.9497597 40.4163746)
7184588316,40.4168451,-79.9500047,4,,,POINT (-79.95000469999999 40.4168451)
7184588317,40.4167202,-79.9504201,3,,,POINT (-79.9504201 40.4167202)
7184588318,40.4162457,-79.9501724,3,,,POINT (-79.9501724 40.4162457)
7185818754,40.443378,-79.935659,3,,,POINT (-79.935659 40.443378)
7185818761,40.4435597,-79.936283,1,,,POINT (-79.936283 40.4435597)
7186977847,40.392694,-79.9684396,3,,,POINT (-79.9684396 40.392694)
7186977859,40.3931396,-79.9677911,1,,,POINT (-79.9677911 40.3931396)
7188846598,40.4437544,-79.9893577,4,,,POINT (-79.9893577 40.4437544)
7188851232,40.4500269,-79.9892587,3,,,POINT (-79.98925869999999 40.4500269)
7189167799,40.4807995,-79.9029293,3,,,POINT (-79.9029293 40.4807995)
7189167800,40.481266,-79.9023669,1,,,POINT (-79.9023669 40.481266)
7189167801,40.4807972,-79.9030832,3,,,POINT (-79.9030832 40.4807972)
7189167805,40.480914,-79.9032313,3,,,POINT (-79.9032313 40.480914)
7189167806,40.4809306,-79.9027713,3,,,POINT (-79.9027713 40.4809306)
7189167809,40.4810595,-79.9026159,3,,,POINT (-79.9026159 40.4810595)
7189317543,40.4556405,-79.9531875,3,,,POINT (-79.9531875 40.4556405)
7189317545,40.4559532,-79.9524692,1,,,POINT (-79.9524692 40.4559532)
7190155175,40.490444,-79.952561,3,,,POINT (-79.952561 40.490444)
7190155178,40.4909192,-79.9525448,1,,,POINT (-79.9525448 40.4909192)
7199081824,40.4893663,-79.9846183,3,,,POINT (-79.98461829999999 40.4893663)
7199081826,40.4885182,-79.9845887,1,,,POINT (-79.9845887 40.4885182)
7199661747,40.4285662,-79.9257991,3,,,POINT (-79.92579910000001 40.4285662)
7199661748,40.4282717,-79.9255887,1,,,POINT (-79.92558870000001 40.4282717)
7200686058,40.4536838,-79.9460491,3,,,POINT (-79.9460491 40.4536838)
7200686059,40.4541441,-79.9462795,1,,,POINT (-79.9462795 40.4541441)
7202186277,40.4279231,-79.9954093,1,,,POINT (-79.99540930000001 40.4279231)
7202500148,40.4799812,-79.9558122,3,,,POINT (-79.9558122 40.4799812)
7202500149,40.4802716,-79.9563477,3,,,POINT (-79.95634769999999 40.4802716)
7203664732,40.4613795,-79.938384,1,,,POINT (-79.938384 40.4613795)
7204905792,40.4103316,-79.9304845,1,,,POINT (-79.93048450000001 40.4103316)
7204905800,40.4112554,-79.9308298,3,,,POINT (-79.9308298 40.4112554)
7204905801,40.4104609,-79.9313799,1,,,POINT (-79.9313799 40.4104609)
7204905813,40.410588,-79.9328193,3,,,POINT (-79.93281930000001 40.410588)
7204905828,40.4110696,-79.9307065,3,,,POINT (-79.9307065 40.4110696)
7204905837,40.4112251,-79.9312545,1,,,POINT (-79.93125449999999 40.4112251)
7204905840,40.4113154,-79.9306933,3,,,POINT (-79.9306933 40.4113154)
7204905858,40.4063205,-79.9287274,3,,,POINT (-79.9287274 40.4063205)
7204905860,40.4064512,-79.9287334,1,,,POINT (-79.9287334 40.4064512)
7204905877,40.4064566,-79.9283084,3,,,POINT (-79.92830840000001 40.4064566)
7204905878,40.4071317,-79.9279786,3,,,POINT (-79.9279786 40.4071317)
7204905879,40.4070969,-79.9280003,3,,,POINT (-79.92800029999999 40.4070969)
7204905882,40.407026,-79.9280375,3,,,POINT (-79.9280375 40.407026)
7204905886,40.4069428,-79.927643,4,crossing,,POINT (-79.927643 40.4069428)
7204905887,40.4066296,-79.9277666,4,crossing,,POINT (-79.9277666 40.4066296)
7204905888,40.4066741,-79.9277968,3,,,POINT (-79.9277968 40.4066741)
7204905891,40.4067692,-79.9278575,1,,,POINT (-79.9278575 40.4067692)
7204905894,40.406817,-79.9277577,1,,,POINT (-79.9277577 40.406817)
7204905897,40.4068822,-79.9278177,1,,,POINT (-79.92781770000001 40.4068822)
7204905899,40.4069216,-79.9278007,4,,,POINT (-79.92780070000001 40.4069216)
7204905903,40.4068149,-79.9276511,3,,,POINT (-79.92765110000001 40.4068149)
7204905905,40.4069252,-79.9277178,3,,,POINT (-79.9277178 40.4069252)
7204905911,40.4066777,-79.9274404,4,crossing,,POINT (-79.92744039999999 40.4066777)
7204905913,40.4068561,-79.9272619,4,crossing,,POINT (-79.9272619 40.4068561)
7204905918,40.4068479,-79.9279241,1,,,POINT (-79.9279241 40.4068479)
7204905923,40.4069417,-79.9277391,3,,,POINT (-79.9277391 40.4069417)
7204905946,40.4111801,-79.9312059,3,,,POINT (-79.93120589999999 40.4111801)
7204905949,40.410201,-79.9298563,1,,,POINT (-79.9298563 40.410201)
7204905950,40.4109814,-79.9304803,3,,,POINT (-79.9304803 40.4109814)
7204905951,40.4108618,-79.9305471,3,,,POINT (-79.9305471 40.4108618)
7204905977,40.4098665,-79.9397219,1,,,POINT (-79.9397219 40.4098665)
7204905978,40.4095472,-79.9396557,5,,,POINT (-79.9396557 40.4095472)
7204905979,40.4094813,-79.9399506,3,,,POINT (-79.9399506 40.4094813)
7204905985,40.4093879,-79.9396066,3,,,POINT (-79.9396066 40.4093879)
7204905986,40.4093873,-79.939584,3,,,POINT (-79.939584 40.4093873)
7204905987,40.409213,-79.9395749,3,,,POINT (-79.9395749 40.409213)
7204914874,40.4116155,-79.9323001,1,,,POINT (-79.93230010000001 40.4116155)
7205230040,40.44152,-79.9817789,3,,,POINT (-79.98177889999999 40.44152)
7205230042,40.4417478,-79.9812352,3,,,POINT (-79.9812352 40.4417478)
7205230054,40.442818,-79.9812464,3,,,POINT (-79.9812464 40.442818)
7205230058,40.4430167,-79.9813335,3,,,POINT (-79.98133350000001 40.4430167)
7205230062,40.4423368,-79.9809932,3,,,POINT (-79.9809932 40.4423368)
7205230063,40.4421668,-79.9814087,3,,,POINT (-79.9814087 40.4421668)
7205230071,40.442511,-79.9804708,3,,,POINT (-79.98047080000001 40.442511)
7207913917,40.4691851,-79.9654444,3,,,POINT (-79.9654444 40.4691851)
7207913918,40.4689391,-79.9651268,1,,,POINT (-79.96512679999999 40.4689391)
7207913921,40.4690883,-79.9650159,3,,,POINT (-79.9650159 40.4690883)
7207913922,40.4692889,-79.9652904,3,,,POINT (-79.9652904 40.4692889)
7207913923,40.4689666,-79.9648875,4,,,POINT (-79.9648875 40.4689666)
7207913924,40.4687042,-79.9651638,3,,,POINT (-79.9651638 40.4687042)
7207913925,40.46939,-79.9643446,1,,,POINT (-79.9643446 40.46939)
7207913926,40.4680884,-79.963835,3,,,POINT (-79.963835 40.4680884)
7207913927,40.4678775,-79.9641336,3,,,POINT (-79.9641336 40.4678775)
7207913930,40.4681882,-79.9639546,3,,,POINT (-79.96395459999999 40.4681882)
7208524051,40.4495911,-79.9025262,3,,,POINT (-79.9025262 40.4495911)
7208524055,40.4499236,-79.9022062,1,,,POINT (-79.90220619999999 40.4499236)
7209395650,40.4605056,-79.9185858,3,,,POINT (-79.9185858 40.4605056)
7209395653,40.4603797,-79.919069,3,,,POINT (-79.91906899999999 40.4603797)
7209395656,40.4605999,-79.9191284,3,,,POINT (-79.91912840000001 40.4605999)
7209395657,40.4616298,-79.9190097,3,,,POINT (-79.9190097 40.4616298)
7209395673,40.4616961,-79.9191917,3,,,POINT (-79.9191917 40.4616961)
7209395674,40.4613934,-79.9198877,3,,,POINT (-79.9198877 40.4613934)
7209395677,40.4614032,-79.91936,3,,,POINT (-79.91936 40.4614032)
7209401585,40.4605093,-79.9186599,3,,,POINT (-79.91865989999999 40.4605093)
7209401586,40.4605532,-79.9189791,3,,,POINT (-79.9189791 40.4605532)
7209401588,40.4609044,-79.9187132,3,,,POINT (-79.9187132 40.4609044)
7209401595,40.4603216,-79.9196792,1,,,POINT (-79.9196792 40.4603216)
7209498657,40.437534,-79.945844,1,,,POINT (-79.94584399999999 40.437534)
7209498658,40.4363558,-79.9425398,3,,,POINT (-79.94253980000001 40.4363558)
7209498668,40.435664,-79.941181,3,,,POINT (-79.941181 40.435664)
7209498678,40.4361906,-79.9408465,3,,,POINT (-79.94084650000001 40.4361906)
7209498679,40.435426,-79.9411977,1,,,POINT (-79.9411977 40.435426)
7210245970,40.4895303,-79.9017939,3,,,POINT (-79.9017939 40.4895303)
7210245971,40.4893947,-79.9018561,1,,,POINT (-79.9018561 40.4893947)
7210332224,40.4821432,-79.919773,3,,,POINT (-79.91977300000001 40.4821432)
7210332227,40.4816013,-79.9202311,1,,,POINT (-79.9202311 40.4816013)
7210928333,40.4111326,-80.0063789,3,,,POINT (-80.0063789 40.4111326)
7210928334,40.4108473,-80.0068668,1,,,POINT (-80.0068668 40.4108473)
7210928335,40.4112845,-80.0063562,3,,,POINT (-80.0063562 40.4112845)
7210928338,40.4111026,-80.0068684,3,,,POINT (-80.0068684 40.4111026)
7210936777,40.4404742,-80.0269413,3,,,POINT (-80.0269413 40.4404742)
7210936780,40.4403633,-80.0269718,3,,,POINT (-80.0269718 40.4403633)
7210950520,40.4539756,-79.8945824,3,,,POINT (-79.8945824 40.4539756)
7210950523,40.4535952,-79.8945753,1,,,POINT (-79.8945753 40.4535952)
7213380898,40.4601803,-79.9877984,1,,,POINT (-79.9877984 40.4601803)
7214762630,40.4911548,-79.9991324,3,,,POINT (-79.99913239999999 40.4911548)
7214762635,40.4913078,-79.9993401,1,,,POINT (-79.9993401 40.4913078)
7214762636,40.4912326,-79.9993604,1,,,POINT (-79.9993604 40.4912326)
7214762638,40.4912604,-79.9992176,3,,,POINT (-79.99921759999999 40.4912604)
7219553866,40.4112326,-80.0064693,3,,,POINT (-80.00646930000001 40.4112326)
7221296732,40.4305823,-80.0026686,3,,,POINT (-80.00266860000001 40.4305823)
7221296733,40.4310014,-80.0032296,1,,,POINT (-80.0032296 40.4310014)
7221296742,40.4317252,-80.0043778,3,,,POINT (-80.0043778 40.4317252)
7221414709,40.4265433,-80.0031191,1,,,POINT (-80.00311910000001 40.4265433)
7221414710,40.4269789,-80.0031669,3,,,POINT (-80.0031669 40.4269789)
7221425758,40.4210027,-79.9250013,3,,,POINT (-79.92500130000001 40.4210027)
7221425762,40.4254222,-79.9266607,4,crossing,,POINT (-79.9266607 40.4254222)
7221425763,40.425427,-79.9266907,4,crossing,,POINT (-79.92669069999999 40.425427)
7221425768,40.4254692,-79.9268283,4,crossing,,POINT (-79.9268283 40.4254692)
7221425769,40.4254829,-79.9268965,3,,,POINT (-79.9268965 40.4254829)
7221425770,40.4247845,-79.9270216,3,,,POINT (-79.9270216 40.4247845)
7221425781,40.4266554,-79.9270624,3,,,POINT (-79.9270624 40.4266554)
7221471829,40.4179098,-79.9491201,3,,,POINT (-79.9491201 40.4179098)
7223381982,40.4322129,-80.0022325,4,crossing,,POINT (-80.00223250000001 40.4322129)
7223381983,40.4317225,-80.0012242,3,,,POINT (-80.0012242 40.4317225)
7223399694,40.4313773,-80.0013646,4,,,POINT (-80.0013646 40.4313773)
7223399698,40.4315845,-80.001201,3,,,POINT (-80.00120099999999 40.4315845)
7223399706,40.4317421,-80.0010428,3,,,POINT (-80.00104279999999 40.4317421)
7223399707,40.4321912,-80.0006646,3,,,POINT (-80.00066459999999 40.4321912)
7223399716,40.4331241,-80.003023,1,,,POINT (-80.003023 40.4331241)
7223399718,40.4331345,-80.0030561,4,crossing,,POINT (-80.00305609999999 40.4331345)
7223399724,40.4326184,-80.0032459,3,,,POINT (-80.0032459 40.4326184)
7223399725,40.4326522,-80.0032734,4,crossing,,POINT (-80.0032734 40.4326522)
7223399726,40.4327499,-80.0032754,4,crossing,,POINT (-80.00327540000001 40.4327499)
7223399727,40.4327858,-80.0032459,1,,,POINT (-80.0032459 40.4327858)
7223399729,40.4326877,-80.003153,4,crossing,,POINT (-80.003153 40.4326877)
7223399750,40.4314919,-80.0018475,1,,,POINT (-80.0018475 40.4314919)
7223399754,40.4328061,-80.0032325,1,,,POINT (-80.0032325 40.4328061)
7223399755,40.4327592,-80.0031204,3,,,POINT (-80.0031204 40.4327592)
7223399760,40.4320685,-80.001946,4,crossing,,POINT (-80.001946 40.4320685)
7223399762,40.4320259,-80.001981,1,,,POINT (-80.001981 40.4320259)
7223399763,40.43229,-80.0021748,3,,,POINT (-80.00217480000001 40.43229)
7223399765,40.4321719,-80.0022706,1,,,POINT (-80.0022706 40.4321719)
7223399825,40.432781,-80.0031725,3,,,POINT (-80.00317250000001 40.432781)
7223399826,40.4329536,-80.0030553,4,,,POINT (-80.0030553 40.4329536)
7223399830,40.433262,-80.0026869,1,,,POINT (-80.0026869 40.433262)
7223399832,40.4331222,-80.0028386,3,,,POINT (-80.0028386 40.4331222)
7223399834,40.4333367,-80.0028233,1,,,POINT (-80.0028233 40.4333367)
7223399835,40.4332275,-80.0028928,3,,,POINT (-80.0028928 40.4332275)
7223399836,40.4332486,-80.0029407,1,,,POINT (-80.0029407 40.4332486)
7223399839,40.4332122,-80.00273,3,,,POINT (-80.00273 40.4332122)
7223399840,40.4329154,-80.0029516,1,,,POINT (-80.0029516 40.4329154)
7223399841,40.4329797,-80.0031181,1,,,POINT (-80.00311809999999 40.4329797)
7223399851,40.4320163,-80.0035162,3,,,POINT (-80.00351620000001 40.4320163)
7223399854,40.4321611,-80.0035981,3,,,POINT (-80.0035981 40.4321611)
7223399855,40.4321793,-80.0034987,4,,,POINT (-80.00349869999999 40.4321793)
7223399858,40.4311103,-80.0016824,3,,,POINT (-80.00168240000001 40.4311103)
7223399864,40.4310694,-80.0015951,4,crossing,,POINT (-80.0015951 40.4310694)
7223399865,40.4309453,-80.0013017,1,,,POINT (-80.0013017 40.4309453)
7223399866,40.4314538,-80.0015392,4,,,POINT (-80.0015392 40.4314538)
7223399869,40.4315365,-80.0014796,1,,,POINT (-80.0014796 40.4315365)
7223399873,40.4315792,-80.0018297,1,,,POINT (-80.0018297 40.4315792)
7223399887,40.4323036,-80.0034546,3,,,POINT (-80.0034546 40.4323036)
7223971735,40.4354044,-80.0193539,1,,,POINT (-80.0193539 40.4354044)
7226398850,40.4537413,-79.9531828,3,,,POINT (-79.95318279999999 40.4537413)
7226398851,40.4536729,-79.9534169,3,,,POINT (-79.95341689999999 40.4536729)
7226668524,40.4351402,-79.9201647,3,,,POINT (-79.9201647 40.4351402)
7226668525,40.4353396,-79.9202091,3,,,POINT (-79.92020909999999 40.4353396)
7226668536,40.4360736,-79.91909,3,,,POINT (-79.91909 40.4360736)
7226668537,40.4352037,-79.9197282,3,,,POINT (-79.91972819999999 40.4352037)
7227488740,40.4352513,-79.9608091,3,,,POINT (-79.96080910000001 40.4352513)
7227488743,40.4356411,-79.9599137,1,,,POINT (-79.9599137 40.4356411)
7229267054,40.4669191,-79.9647855,3,,,POINT (-79.9647855 40.4669191)
7229267055,40.4666475,-79.9643963,3,,,POINT (-79.9643963 40.4666475)
7229273345,40.4583272,-79.9244783,3,,,POINT (-79.9244783 40.4583272)
7229273346,40.4581524,-79.9239644,3,,,POINT (-79.9239644 40.4581524)
7229621342,40.4937746,-79.9130534,3,,,POINT (-79.9130534 40.4937746)
7229621344,40.4936047,-79.9134137,3,,,POINT (-79.91341370000001 40.4936047)
7229621347,40.4932924,-79.9137842,3,,,POINT (-79.91378419999999 40.4932924)
7229621348,40.493718,-79.9143095,3,,,POINT (-79.9143095 40.493718)
7229925099,40.4420557,-79.9707126,1,,,POINT (-79.9707126 40.4420557)
7231371169,40.4311539,-79.9900046,1,,,POINT (-79.99000460000001 40.4311539)
7231371184,40.4365655,-79.9972505,3,,,POINT (-79.99725050000001 40.4365655)
7231384685,40.436529,-79.9972753,4,crossing,,POINT (-79.9972753 40.436529)
7231384705,40.4361967,-79.9975312,3,,,POINT (-79.9975312 40.4361967)
7231384709,40.4366388,-79.9988132,3,,,POINT (-79.9988132 40.4366388)
7231384720,40.435781,-79.99681,3,,,POINT (-79.99681 40.435781)
7231384723,40.4355962,-79.9962937,1,,,POINT (-79.9962937 40.4355962)
7231384724,40.4357051,-79.9966832,4,crossing,,POINT (-79.99668320000001 40.4357051)
7231384728,40.4357993,-79.9965296,3,,,POINT (-79.9965296 40.4357993)
7231384729,40.4358316,-79.9966017,4,crossing,,POINT (-79.9966017 40.4358316)
7231384730,40.4358877,-79.9967391,4,,,POINT (-79.9967391 40.4358877)
7231384731,40.435823,-79.9967832,4,crossing,,POINT (-79.9967832 40.435823)
7231384733,40.4361033,-79.9973158,3,,,POINT (-79.9973158 40.4361033)
7231384734,40.4360678,-79.9973112,3,,,POINT (-79.9973112 40.4360678)
7231384739,40.4359555,-79.9973904,3,,,POINT (-79.9973904 40.4359555)
7231384741,40.43603,-79.9973325,4,crossing,,POINT (-79.9973325 40.43603)
7231384742,40.4360447,-79.9976571,3,,,POINT (-79.9976571 40.4360447)
7231384743,40.436131,-79.9976023,4,crossing,,POINT (-79.9976023 40.436131)
7231384744,40.436195,-79.9975644,3,,,POINT (-79.9975644 40.436195)
7231384745,40.4362021,-79.9975187,3,,,POINT (-79.9975187 40.4362021)
7231384746,40.4361429,-79.9973917,4,crossing,,POINT (-79.99739169999999 40.4361429)
7231384757,40.4364954,-79.9970762,3,,,POINT (-79.9970762 40.4364954)
7231384758,40.4366292,-79.9969915,3,,,POINT (-79.99699149999999 40.4366292)
7231384759,40.4366732,-79.9969627,3,,,POINT (-79.9969627 40.4366732)
7231384760,40.4365388,-79.9970499,4,crossing,,POINT (-79.99704989999999 40.4365388)
7231384761,40.4367183,-79.9970228,4,crossing,,POINT (-79.9970228 40.4367183)
